year,state,quarter,suppression,totalRX
2019,OH,2,T,0
2019,OH,3,F,543728
2019,OH,3,T,0
2019,OH,4,F,549606
2019,OH,4,T,0
2019,OK,1,F,36194
2019,OK,1,T,0
2019,OK,2,F,36117
2019,OK,2,T,0
2019,OK,3,F,36103
2019,OK,3,T,0
2019,OK,4,F,36708
2019,OK,4,T,0
2019,PA,1,F,423975
2019,PA,1,T,0
2019,PA,2,F,403511
2019,PA,2,T,0
2019,PA,3,F,387406
2019,PA,3,T,0
2019,PA,4,F,386618
2019,PA,4,T,0
2019,SC,1,F,46997
2019,SC,1,T,0
2019,SC,2,F,41010
2019,SC,2,T,0
2019,SC,3,F,45837
2019,SC,3,T,0
2019,SC,4,F,55950
2019,SC,4,T,0
2019,TN,1,F,127128
2019,TN,1,T,0
2019,TN,2,F,131742
2019,TN,2,T,0
2019,TN,3,F,149722
2019,TN,3,T,0
2019,TN,4,F,153653
2019,TN,4,T,0
2019,UT,1,F,24676
2019,UT,1,T,0
2019,UT,2,F,25496
2019,UT,2,T,0
2019,UT,3,F,25121
2019,UT,3,T,0
2019,UT,4,F,24884
2019,UT,4,T,0
2019,VA,1,F,147594
2019,VA,1,T,0
2019,VA,2,F,166071
2019,VA,2,T,0
2019,VA,3,F,181491
2019,VA,3,T,0
2019,VA,4,F,185378
2019,VA,4,T,0
2019,WA,1,F,186673
2019,WA,1,T,0
2019,WA,2,F,179091
2019,WA,2,T,0
2019,WA,3,F,182170
2019,WA,3,T,0
2019,WA,4,F,181075
2019,WA,4,T,0
2019,WV,1,F,91002
2019,WV,1,T,0
2019,WV,2,F,90175
2019,WV,2,T,0
2019,WV,3,F,89056
2019,WV,3,T,0
2019,WV,4,F,92847
2019,WV,4,T,0
2020,AK,1,F,18533
2020,AK,1,T,0
2020,AK,2,F,15658
2020,AK,2,T,0
2020,AK,3,F,16835
2020,AK,3,T,0
2020,AK,4,F,14207
2020,AK,4,T,0
2020,AZ,1,F,204248
2020,AZ,1,T,0
2020,AZ,2,F,158315
2020,AZ,2,T,0
2020,AZ,3,F,165795
2020,AZ,3,T,0
2020,AZ,4,F,126677
2020,AZ,4,T,0
2020,CO,1,F,74880
2020,CO,1,T,0
2020,CO,2,F,64776
2020,CO,2,T,0
2020,CO,3,F,73537
2020,CO,3,T,0
2020,CO,4,F,71579
2020,CO,4,T,0
2020,CT,1,F,113583
2020,CT,1,T,0
2020,CT,2,F,87441
2020,CT,2,T,0
2020,CT,3,F,100740
2020,CT,3,T,0
2020,CT,4,F,104190
2020,CT,4,T,0
2020,DE,1,F,31388
2020,DE,1,T,0
2020,DE,2,F,24947
2020,DE,2,T,0
2020,DE,3,F,29610
2020,DE,3,T,0
2020,DE,4,F,25916
2020,DE,4,T,0
2020,FL,1,F,281653
2020,FL,1,T,0
2020,FL,2,F,243355
2020,FL,2,T,0
2020,FL,3,F,276015
2020,FL,3,T,0
2020,FL,4,F,280794
2020,FL,4,T,0
2020,HI,1,F,36482
2020,HI,1,T,0
2020,HI,2,F,29252
2020,HI,2,T,0
2020,HI,3,F,31433
2020,HI,3,T,0
2020,HI,4,F,29811
2020,HI,4,T,0
2020,IL,1,F,289689
2020,IL,1,T,0
2020,IL,2,F,232867
2020,IL,2,T,0
2020,IL,3,F,255226
2020,IL,3,T,0
2020,IL,4,F,146679
2020,IL,4,T,0
2020,IN,1,F,181219
2020,IN,1,T,0
2020,IN,2,F,166997
2020,IN,2,T,0
2020,IN,3,F,187133
2020,IN,3,T,0
2020,IN,4,F,166132
2020,IN,4,T,0
2020,KY,1,F,309064
2020,KY,1,T,0
2020,KY,2,F,257808
2020,KY,2,T,0
2020,KY,3,F,287402
2020,KY,3,T,0
2020,KY,4,F,277119
2020,KY,4,T,0
2020,LA,1,F,235936
2020,LA,1,T,0
2020,LA,2,F,197214
2020,LA,2,T,0
2020,LA,3,F,225840
2020,LA,3,T,0
2020,LA,4,F,238077
2020,LA,4,T,0
2020,MI,1,F,444984
2020,MI,1,T,0
2020,MI,2,F,353721
2020,MI,2,T,0
2020,MI,3,F,398663
2020,MI,3,T,0
2020,MI,4,F,348793
2020,MI,4,T,0
2020,MO,1,F,118558
2020,MO,1,T,0
2020,MO,2,F,97356
2020,MO,2,T,0
2020,MO,3,F,121454
2020,MO,3,T,0
2020,MO,4,F,119035
2020,MO,4,T,0
2020,MS,1,F,53549
2020,MS,1,T,0
2020,MS,2,F,38015
2020,MS,2,T,0
2020,MS,3,F,44622
2020,MS,3,T,0
2020,MS,4,F,45484
2020,MS,4,T,0
2020,NC,1,F,94802
2020,NC,1,T,0
2020,NC,2,F,61125
2020,NC,2,T,0
2020,NC,3,F,160788
2020,NC,3,T,0
2020,NC,4,F,99169
2020,NC,4,T,0
2020,NH,1,F,13757
2020,NH,1,T,0
2020,NH,2,F,12672
2020,NH,2,T,0
2020,NH,3,F,13861
2020,NH,3,T,0
2020,NH,4,F,13516
2020,NH,4,T,0
2020,NJ,1,F,313793
2020,NJ,1,T,0
2020,NJ,2,F,209611
2020,NJ,2,T,0
2020,NJ,3,F,259397
2020,NJ,3,T,0
2020,NJ,4,F,170723
2020,NJ,4,T,0
2020,NV,1,F,102831
2020,NV,1,T,0
2020,NV,2,F,85267
2020,NV,2,T,0
2020,NV,3,F,94868
2020,NV,3,T,0
2020,NV,4,F,82572
2020,NV,4,T,0
2020,NY,1,F,1253703
2020,NY,1,T,0
2020,NY,2,F,941598
2020,NY,2,T,0
2020,NY,3,F,1115333
2020,NY,3,T,0
2020,NY,4,F,1031314
2020,NY,4,T,0
2020,OH,1,F,543392
2020,OH,1,T,0
2020,OH,2,F,455390
2020,OH,2,T,0
2020,OH,3,F,499092
2020,OH,3,T,0
2020,OH,4,F,342394
2020,OH,4,T,0
2020,OK,1,F,34766
2020,OK,1,T,0
2020,OK,2,F,30391
2020,OK,2,T,0
2020,OK,3,F,38188
2020,OK,3,T,0
2020,OK,4,F,36495
2020,OK,4,T,0
2020,PA,1,F,399240
2020,PA,1,T,0
2020,PA,2,F,341954
2020,PA,2,T,0
2020,PA,3,F,388268
2020,PA,3,T,0
2020,PA,4,F,234634
2020,PA,4,T,0
2020,SC,1,F,55586
2020,SC,1,T,0
2020,SC,2,F,41884
2020,SC,2,T,0
2020,SC,3,F,50555
2020,SC,3,T,0
2020,SC,4,F,34890
2020,SC,4,T,0
2020,TN,1,F,154291
2020,TN,1,T,0
2020,TN,2,F,117405
2020,TN,2,T,0
2020,TN,3,F,127722
2020,TN,3,T,0
2020,TN,4,F,120682
2020,TN,4,T,0
2020,UT,1,F,29911
2020,UT,1,T,0
2020,UT,2,F,24517
2020,UT,2,T,0
2020,UT,3,F,24642
2020,UT,3,T,0
2020,UT,4,F,23093
2020,UT,4,T,0
2020,VA,1,F,193242
2020,VA,1,T,0
2020,VA,2,F,160189
2020,VA,2,T,0
2020,VA,3,F,182435
2020,VA,3,T,0
2020,VA,4,F,177417
2020,VA,4,T,0
2020,WA,1,F,179997
2020,WA,1,T,0
2020,WA,2,F,151452
2020,WA,2,T,0
2020,WA,3,F,164164
2020,WA,3,T,0
2020,WA,4,F,160448
2020,WA,4,T,0
2020,WV,1,F,86335
2020,WV,1,T,0
2020,WV,2,F,73492
2020,WV,2,T,0
2020,WV,3,F,81405
2020,WV,3,T,0
2020,WV,4,F,75694
2020,WV,4,T,0
2020,WY,1,F,2434
2020,WY,1,T,0
2020,WY,2,F,2162
2020,WY,2,T,0
2020,WY,3,F,2347
2020,WY,3,T,0
2020,WY,4,F,2433
2020,WY,4,T,0
